"X.U.FEFF.observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
183,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",2.2,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
184,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",8.1,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
184,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",4.4,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
185,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",8.4,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
185,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",4,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
186,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",9.2,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
186,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",28.8,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
187,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",9.5,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
187,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",25.8,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
188,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",9.9,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
188,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",6.3,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
189,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",9.9,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
189,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",12.2,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
190,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",9.9,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
190,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",15.6,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
191,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",9.9,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
191,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",15.3,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
192,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",10.4,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
192,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",9.7,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
193,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",10.5,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
193,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",4.8,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
194,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",10.7,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
194,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",7,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
195,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",10.7,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
195,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",52.9,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
196,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",10.9,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
196,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",5.1,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
197,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",11,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
197,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",32.9,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
198,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",11,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
198,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",15.7,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
199,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",11.4,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
199,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",5.6,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
200,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",11.6,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
200,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",21.8,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
201,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",12.1,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
201,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",7.1,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
202,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",12.2,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
202,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",27,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
203,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",12.3,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
203,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",17.4,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
204,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",12.6,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
204,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",4.3,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
205,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",12.9,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
205,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",33.4,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
206,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",13.6,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
206,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",33.5,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
207,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",13.6,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
207,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",42.8,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
208,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",13.7,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
208,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",10.8,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
209,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",14,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
209,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",53.9,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
210,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",15.8,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
210,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",69.4,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
211,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",16.3,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
211,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",10.6,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
212,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",18.4,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
212,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",77.1,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
213,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",19.1,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
213,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",14.8,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
214,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",19.5,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
