"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
23,"Chordata","Mammalia","Cingulata","Chlamyphoridae","Zaedyus","pichiy",,"body mass",1740,"g",,,5,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
24,"Chordata","Mammalia","Eulipotyphla","Erinaceidae","Atelerix","albiventris",,"brain size",1.76,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
24,"Chordata","Mammalia","Eulipotyphla","Erinaceidae","Atelerix","albiventris",,"body mass",280,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
25,"Chordata","Mammalia","Eulipotyphla","Erinaceidae","Echinosorex","gymnura",,"brain size",5.5,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
25,"Chordata","Mammalia","Eulipotyphla","Erinaceidae","Echinosorex","gymnura",,"body mass",957,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
26,"Chordata","Mammalia","Eulipotyphla","Erinaceidae","Mesechinus","dauuricus",,"brain size",2.9,"g",,,2,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
26,"Chordata","Mammalia","Eulipotyphla","Erinaceidae","Mesechinus","dauuricus",,"body mass",342,"g",,,2,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
27,"Chordata","Mammalia","Pholidota","Manidae","Manis ","pentadactyla",,"brain size",17.64,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
27,"Chordata","Mammalia","Pholidota","Manidae","Manis ","pentadactyla",,"body mass",4675,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
28,"Chordata","Mammalia","Pholidota","Manidae","Manis","tricuspis",,"brain size",9.3,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
28,"Chordata","Mammalia","Pholidota","Manidae","Manis","tricuspis",,"body mass",2067,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
29,"Chordata","Mammalia","Rodentia","Echimyidae","Clyomys","laticeps",,"brain size",3.52,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
29,"Chordata","Mammalia","Rodentia","Echimyidae","Clyomys","laticeps",,"body mass",201,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
30,"Chordata","Mammalia","Rodentia","Echimyidae","Echimys","chrysurus",,"brain size",5.02,"g",,,2,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
30,"Chordata","Mammalia","Rodentia","Echimyidae","Echimys","chrysurus",,"body mass",652,"g",,,2,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
31,"Chordata","Mammalia","Rodentia","Echimyidae","Makalata","didelphoides",,"brain size",3.45,"g",,,3,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
31,"Chordata","Mammalia","Rodentia","Echimyidae","Makalata","didelphoides",,"body mass",108,"g",,,3,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
