"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
33,"Chordata","Mammalia","Scandentia","Tupaiidae","Tupaia","javanica",,"body mass",105,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
33,"Chordata","Mammalia","Scandentia","Tupaiidae","Tupaia","javanica",,"brain size",2.55,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
34,"Chordata","Mammalia","Scandentia","Tupaiidae","Tupaia","glis",,"body mass",150,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
34,"Chordata","Mammalia","Scandentia","Tupaiidae","Tupaia","glis",,"brain size",3.15,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
35,"Chordata","Mammalia","Scandentia","Tupaiidae","Urogale","everetti",,"body mass",275,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
35,"Chordata","Mammalia","Scandentia","Tupaiidae","Urogale","everetti",,"brain size",4.28,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
36,"Chordata","Mammalia","Primates","Cheirogaleidae","Cheirogaleus","medius",,"body mass",177,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
36,"Chordata","Mammalia","Primates","Cheirogaleidae","Cheirogaleus","medius",,"brain size",3.14,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
37,"Chordata","Mammalia","Primates","Cheirogaleidae","Cheirogaleus","major",,"body mass",450,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
37,"Chordata","Mammalia","Primates","Cheirogaleidae","Cheirogaleus","major",,"brain size",6.8,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
38,"Chordata","Mammalia","Primates","Cheirogaleidae","Microcebus","murinus",,"body mass",54,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
38,"Chordata","Mammalia","Primates","Cheirogaleidae","Microcebus","murinus",,"brain size",1.78,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
39,"Chordata","Mammalia","Primates","Lemuridae","Prolemur","simus",,"body mass",1300,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
39,"Chordata","Mammalia","Primates","Lemuridae","Prolemur","simus",,"brain size",9.53,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
40,"Chordata","Mammalia","Primates","Lepilemuridae","Lepilemur","ruficaudatus",,"body mass",915,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
